#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-b6c4e95d,The gratuity-nomination rule's sub-rule (10): nomination/cancellation takes effect{{c1::from RECEIPT by HoO}}(to the extent valid) — countersign{{c2::does NOT gate validity}}.,<b>Rule:</b> RESOLVES the clerk-receipt scenario: office receipt suffices; HoO default can't defeat the servant.<br><br><b>Hinglish:</b> Milna-hi-laagu-hona.<br><br><b>Ref:</b> Rule 46(10),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified CCS_Pension::Rule_46 Priority::Critical,Cloze
CCS21-ab15b5e4,The gratuity-distribution rule's sub-rule (2): pre-deceased nominee's share flows{{c1::EQUALLY to all other eligible-ALIVE family members}}({{c2::including the other nominees}}).,"<b>Rule:</b> No lapse, no outsider leapfrog — the family pool absorbs the share.<br><br><b>Hinglish:</b> Pehle-mara-hissa-sab-me.<br><br><b>Ref:</b> Rule 47(2)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Nominee_Death Bare_Text_Verified CCS_Pension::Rule_47 Priority::High,Cloze
CCS21-04d2b255,The gratuity-distribution rule's sub-rule (3): post-retirement UNDRAWN gratuity disburses{{c1::per the gratuity-distribution rule's sub-rule (1) manner}}(nomination → Group-1 → Group-2).,<b>Rule:</b> Twin of the missing-persons rule's sub-rule (missing track) — undrawn gratuity never strands.<br><br><b>Hinglish:</b> Bina-liya-updaan-niyam-se.<br><br><b>Ref:</b> Rule 47(3); Rule 47(1); Rule 51(4); Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Bare_Text_Verified CCS_Pension::Rule_47 Priority::Medium,Cloze
CCS21-6c369669,The gratuity-distribution rule's sub-rule (4): female member's{{c1::marriage/remarriage}}or brother's{{c2::turning 18}}AFTER death but BEFORE receipt{{c3::does NOT defeat the vested share}}.,<b>Rule:</b> Vesting freezes at death — later status changes are irrelevant.<br><br><b>Hinglish:</b> Maut-par-haq-pakka — baad-badle-bekaar.<br><br><b>Ref:</b> Rule 47(4),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Vesting Bare_Text_Verified Exam_Trap CCS_Pension::Rule_47 Priority::High,Cloze
CCS21-58a918e9,"The gratuity-distribution rule's sub-rule (6): minor's gratuity share →{{c1::NATURAL guardian if any}}; else{{c2::guardianship-certificate holder}}(20% via Format-7 indemnity meanwhile — seventh,).","<b>Rule:</b> The missing- atom: natural-first, certificate-second, indemnity-bridge.<br><br><b>Hinglish:</b> Pehle-asli-sarparast-phir-praman.<br><br><b>Ref:</b> Rule 47(6), (7); Rule 47(6)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_47 Minor Bare_Text_Verified CCS_Pension::Rule_47 Priority::High,Cloze
CCS21-adfa7b23,The lapse rule: gratuity{{c1::LAPSES to Government}}(no family + no/subsisting nomination) — UNLESS{{c2::a Succession-Certificate holder claims it}}.,<b>Rule:</b> Lapse is the default; court succession rescues the money.<br><br><b>Hinglish:</b> Bina-waarisan-sarkar — uttaradhikar-praman-bachao.<br><br><b>Ref:</b> Rule 49,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_49 Lapse Bare_Text_Verified CCS_Pension::Rule_49 Priority::High,Cloze
CCS21-d2f04b31,"The pension rule's sub-rule (1): pension ={{c1::50% of (higher of emoluments / average emoluments)}}, 10y+ QS,{{c2::Rs 9,000 – Rs 1,25,000}}; invalid-pension pension needs{{c3::NO 10y QS}}(proviso).",<b>Rule:</b> The pension formula + invalid exception.<br><br><b>Hinglish:</b> Aadhi-tankhvah; apang-shart-mukt.<br><br><b>Ref:</b> Rule 44(1); Rule 39,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Pension Bare_Text_Verified Priority::Critical CCS_Pension::Rule_44,Cloze
CCS21-3b7f639e,The pension rule's sub-rule (2)(3): service gratuity ={{c1::½-month per completed 6-monthly period}}; reduced emoluments ⇒{{c2::average emoluments + DA-on-retirement}}.,"<b>Rule:</b> Sub-10y consolation rate + emolument fallback.<br><br><b>Hinglish:</b> Aadha-mahina-chhah-maah.<br><br><b>Ref:</b> Rule 44(2), (3); Rule 44(2); Rule 3; Rule 32",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Service_Gratuity Bare_Text_Verified Priority::High CCS_Pension::Rule_44,Cloze
CCS21-1d2956f0,The pension rule's sub-rule (4): compulsory-retirement pension/gratuity ={{c1::sanctioned % of the SUPERANNUATION equivalents}}(10y+ ⇒ pension-%; &lt;10y ⇒ gratuity-%).,"<b>Rule:</b> compulsory-retirement picks the percentage; pension picks the base.<br><br><b>Hinglish:</b> Anivarya-pratishat-sewanivritt-aadhar.<br><br><b>Ref:</b> Rule 44(4)(a), (b); Rule 44(4); Rule 40",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Compulsory Bare_Text_Verified Priority::High CCS_Pension::Rule_44,Cloze
CCS21-8f2a9b0c,The pension rule's sub-rule (5): compassionate allowance ={{c1::sanctioned % of superannuation PENSION (10y+)}}or{{c2::of superannuation GRATUITY (&lt;10y)}}.,"<b>Rule:</b> compassionate-allowance picks the percentage; pension picks the base — mirror of.<br><br><b>Hinglish:</b> Anukampa-pratishat-aadhar.<br><br><b>Ref:</b> Rule 44(5)(a), (b); Rule 44(5); Rule 41; Rule 44(4)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Compassionate Bare_Text_Verified Priority::High CCS_Pension::Rule_44,Cloze
CCS21-55ed155b,The pension rule's sub-rule (7) + the gratuity rule's sub-rule (4): QS fraction{{c1::≥3 MONTHS = completed 6-monthly period}}(pension AND gratuity maths).,<b>Rule:</b> The rounding that feeds every ¼/½-month computation — but NOT the voluntary-retirement rule's 20y gate.<br><br><b>Hinglish:</b> Teen-maah-chhah-maah.<br><br><b>Ref:</b> Rule 44(7); Rule 45(4); Rule 43,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rounding Bare_Text_Verified Priority::High CCS_Pension::Rule_44,Cloze
CCS21-b080599a,The pension rule's sub-rule (8): QS{{c1::9y9m+ but &lt;10y ⇒ DEEMED 10 YEARS + PENSION}}.,<b>Rule:</b> The near-miss rescue — 9y0m still gets service gratuity only (pre-18 scenario flag resolved).<br><br><b>Hinglish:</b> Nau-nau-bachao-das-maano.<br><br><b>Ref:</b> Rule 44(8),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Near_Miss Bare_Text_Verified Priority::Critical CCS_Pension::Rule_44,Cloze
CCS21-19607cef,The pension rule's sub-rule (9)(10): every pension/gratuity/allowance figure{{c1::rounded UP separately}}; mid-month splits{{c2::also rounded UP}}.,"<b>Rule:</b> Round-up-everywhere (contrast 1981-CVP truncation).<br><br><b>Hinglish:</b> Har-ankaad-upar.<br><br><b>Ref:</b> Rule 44(9), (10); Rule 44(9); Rule 10",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Rounding Bare_Text_Verified Priority::Medium CCS_Pension::Rule_44,Cloze
CCS21-4dbac4e6,The pension rule's sub-rule (6)(b): additional pension from{{c1::1ST OF THE CALENDAR MONTH}}(same 20.08/01.08.1942 → 01.08.2022 illustration as FP).,<b>Rule:</b> Pension-side twin of the family-pension rule's sub-rule; slabs already carded.<br><br><b>Hinglish:</b> Mahine-pehli-vriddhi.<br><br><b>Ref:</b> Rule 44(6)(b); Rule 44(6); Rule 50(3)(b); Rule 44(3); Rule 44(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_44 Additional_Pension Bare_Text_Verified Priority::Medium CCS_Pension::Rule_44,Cloze
CCS21-ee56b932,"The gratuity rule's sub-rule (1)(a): retirement gratuity ={{c1::¼ emoluments per completed 6-monthly period}}, max{{c2::16.5×}}; needs{{c3::5y QS + pension eligibility}}.",<b>Rule:</b> The gratuity formula verbatim — every computation drill hangs here.<br><br><b>Hinglish:</b> Chauthai-chhah-maah-saadhe-solah.<br><br><b>Ref:</b> Rule 45(1)(a); Rule 45(1); Rule 44,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Gratuity Bare_Text_Verified Priority::Critical CCS_Pension::Rule_45,Cloze
CCS21-51650b17,CURRENT gratuity ceiling ={{c1::Rs 25 LAKH w.e.f. 01.01.2024 (OM 30.05.2024)}}; rule-text prints{{c2::Rs 20 lakh}}; fraction{{c3::rounded UP}}.,<b>Rule:</b> 25L-in-force (quote this) vs 20L-in-print (quote with date); caps BOTH retirement + death gratuity.<br><br><b>Hinglish:</b> Pachis-chalu-bees-chhapa.<br><br><b>Last verified:</b> 2026-09-20<br><br><b>Ref:</b> Rule 45(1) provisos; OM 30.05.2024; Rule 45(a); Rule 45(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Ceiling Bare_Text_Verified Priority::Critical CCS_Pension::Rule_45,Cloze
CCS21-15b6cd38,VERIFIED — The gratuity rule's sub-rule (2):{{c1::SUICIDE expressly covered}}for death gratuity (gratuity rates apply).,<b>Rule:</b> Bare text settles it — manner of death is not a gratuity bar.<br><br><b>Hinglish:</b> Khudkushi-updaan-pakka.<br><br><b>Ref:</b> Rule 45(2); Rule 45(1)(b),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Suicide Bare_Text_Verified Priority::High CCS_Pension::Rule_45,Cloze
CCS21-1613effc,The gratuity rule's sub-rule (3): residuary gratuity if death{{c1::within 5 YEARS of retirement}}(incl{{c2::compulsory-as-penalty}}) and (received + retirement gratuity + CVP){{c3::&lt; 12× emoluments}}— deficiency granted.,<b>Rule:</b> The 5-year 12× safety net; claimed in Form 13 (the pensioner-death rule's sub-rule ).<br><br><b>Hinglish:</b> Paanch-saal-baarah-guna-jaal.<br><br><b>Ref:</b> Rule 45(3); Rule 79(6); Rule 45(6),CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Residuary Bare_Text_Verified Priority::High CCS_Pension::Rule_45,Cloze
CCS21-e054c866,The gratuity rule's sub-rule (5) +(6): QS{{c1::4y9m+&lt;5y ⇒ DEEMED 5 YEARS + gratuity}}; emoluments per{{c2::the emoluments rule}}(reduced ⇒{{c3::average emoluments}};{{c4::DA-on-date COUNTS}}).,"<b>Rule:</b> Gratuity-side near-miss rescue + emolument definition.<br><br><b>Hinglish:</b> Chaar-nau-paanch-maano; mehngai-judo.<br><br><b>Ref:</b> Rule 45(5), (6); Rule 45(5); Rule 31; Rule 32",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Near_Miss Bare_Text_Verified Priority::High CCS_Pension::Rule_45,Cloze
CCS21-442151dc,"The gratuity rule family (i)-(xi):{{c1::spouses (incl JS)}}+{{c2::sons / unmarried / widowed-divorced daughters}}+{{c3::father + mother}}+{{c4::disabled/&lt;contract-service brothers, sisters, married daughters, pre-deceased son's children}}.","<b>Rule:</b> The 11-member universe behind the gratuity-nomination rule — Group-1 = (i)-, Group-2 = -(xi).<br><br><b>Hinglish:</b> Gyarah-parivar-do-samooh.<br><br><b>Ref:</b> Rule 45 Explanation; Rule 45; Rule 18; Rule 46; Rule 47; Rule 48; Rule 49; Rule 45(v); Rule 45(vi)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_45 Family Bare_Text_Verified Priority::High CCS_Pension::Rule_45,Cloze
CCS21-a28ae473,The gratuity-nomination rule's sub-rule (1) +(3): nominate in Form 3{{c1::ON INITIAL APPOINTMENT}}; multi-nominee shares must{{c2::COVER THE ENTIRE gratuity}}.,"<b>Rule:</b> Day-one paper + no-gap shares.<br><br><b>Hinglish:</b> Pehle-din-naam; hissa-poora.<br><br><b>Ref:</b> Rule 46(1), (3); Rule 46(1)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Nomination Bare_Text_Verified Priority::High CCS_Pension::Rule_46,Cloze
CCS21-bc1a3a06,The murder-taint rule's sub-rule (1)(2): gratuity murder-charge ={{c1::SUSPENDED till trial ends}}; convicted →{{c2::DEBARRED (share to others)}}; acquitted →{{c3::PAID}}.,"<b>Rule:</b> Suspend → debar-or-pay ladder.<br><br><b>Hinglish:</b> Roko-dosh-bahar-bari-bhugtaan.<br><br><b>Ref:</b> Rule 48(1), (2); Rule 48(1); Rule 2",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_48 Murder_Freeze Bare_Text_Verified Priority::Critical CCS_Pension::Rule_48,Cloze
CCS21-8beb1cb2,The murder-taint rule's sub-rule (3) + Explanation: freeze extends to{{c1::undisbursed gratuity}};{{c2::suicide-abetment INCLUDED}}.,"<b>Rule:</b> Undisbursed tail + suicide Explanation.<br><br><b>Hinglish:</b> Bina-banta-frozen; khudkushi-uksaav-gina.<br><br><b>Ref:</b> Rule 48(3), Explanation; Rule 48(3); Rule 47(3)",CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_48 Murder_Freeze Bare_Text_Verified Priority::High CCS_Pension::Rule_48,Cloze
CCS21-aa358054,Which Form/Format? — gratuity nomination nomination,<b>A:</b> Form 3<br><br><b>Hinglish:</b> Gratuity-nomination = Form 3.<br><br><b>Ref:</b> Reverse lookup (Form 3 mapping); Rule 46,CCS_Pension_Rules_2021::04_Pension_Gratuity_Rules_44_to_49,CCS_Pension Rule_46 Form Nomination CCS_Pension::Rule_46 Priority::Medium,Basic
