#separator:Comma
#html:true
#guid column:1
#notetype column:6
#deck column:4
#tags column:5
#columns:GUID,Front_Text,Back_Extra,Deck,Tags,NoteType
CCS21-04672d0d,The family-pension rule's sub-rule (7): FP to how many members at once + division + rounding guard?,"<b>Rule:</b> ONE member at a time (ONE member at a time (subject to listed multi-recipient clauses); simultaneous recipients share EQUALLY; rupee-fraction rounds UP — but if rounding breaches the max, the fraction is IGNORED.<br><br><b>Hinglish:</b> Ek-samay-ek — barabar-bant — seema-toote to chhodo.<br><br><b>Ref:</b> Rule 50(7)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Sharing Rounding Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Basic
CCS21-35cb6f29,The family-pension rule's sub-rule (2)(a)(iii) double proviso + Explanations 2-3: post-retirement enhanced FP is capped at{{c1::authorised pension (incl. commuted)}}but never below{{c2::the 30% normal rate}}; 'authorised' includes{{c3::compulsory-retirement pension + CA on dismissal/removal}}.,<b>Rule:</b> Cap-and-floor sandwich; Expl-2 keeps commuted portion inside the cap.<br><br><b>Hinglish:</b> Seema-uper-sewanivritt-pension; neeche-30-pratishat.<br><br><b>Ref:</b> Rule 50(2)(a)(iii); Rule 50(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Enhanced_Pension Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-0e4eedd6,TRAP — The family-pension rule's sub-rule (3)(b) illustration: family pensioner born 1st August 1942 gets 20% additional from{{c1::1st August 2022}}— same as one born 20th August 1942.,<b>Rule:</b> Additional FP runs from FIRST DAY of the calendar month of falling due — even a 1st-born starts on the 1st. Same rule at the pension rule's sub-rule for pension.<br><br><b>Hinglish:</b> Pehli-tareekh-wala-bhi-pehli-se.<br><br><b>Ref:</b> Rule 50(3)(b); Rule 50(3); Rule 44(6)(b); Rule 50(6); Rule 50(b),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_Pension Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-b7d5dda9,"RESOLVED — The family-pension rule's sub-rule (5): EOP award running ={{c1::NO FP under}}; EOP claim PENDING ={{c2::provisional FP under , then revised PPA + discontinue}}; FP from another organisation ={{c3::no limitation}}.",<b>Rule:</b> currency bar bridge + switch armed-forces/other-org FP doesn't cap FP. Old 'election VERIFY' card replaced.<br><br><b>Hinglish:</b> EOP-chale to family-pension-ruke; vichaar-me to asthaayi.<br><br><b>Ref:</b> Rule 50(5); Rule 50; Rule 50(a); Rule 50(b); Rule 50(c),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 EOP Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-d9d125fe,The family-pension rule's sub-rule (4): FP/additional-FP rounding + ceiling guard?,"<b>Rule:</b> Monthly rates in whole rupees, fraction → NEXT HIGHER rupee; proviso: FP under NEVER exceeds the prescribed maximum.<br><br><b>Hinglish:</b> Paisa-uper-round — seema-kabhi-na-tute.<br><br><b>Ref:</b> Rule 50(4); Rule 50(2)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Rounding Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium,Basic
CCS21-bd2d0fb1,The family-pension rule's sub-rule (15)(a): family details in{{c1::Form 4}}given{{c2::on entering service}}covering{{c3::spouse + ALL children + parents + disabled siblings (eligible or not)}}; re-filed{{c4::with pension papers before retirement}}.,"<b>Rule:</b> report family-size changes incl. child marriage up-to-date Form 4 with pension papers; (i) missing Form-4 entry NEVER rejects an otherwise-eligible claim.<br><br><b>Hinglish:</b> Form-4-pehle-din-se; kami-ho to daava-nahi-rukta.<br><br><b>Ref:</b> Rule 50(15)(a), (b), (e), (i); Rule 50(15); Rule 50(b); Rule 50(e)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form_4 Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-eaf02abe,RESOLVED — The family-pension rule's sub-rule (16) bare text: family-pension does NOT apply to{{c1::a re-employed retiree (civil/military) who is NOT eligible for pension/service gratuity on re-employment}}.,<b>Rule:</b> Narrow non-application clause — NOT a general re-employment/DR rule (DR lives in the DR rule). Old combined card replaced.<br><br><b>Hinglish:</b> 16-sankeern — pension-yogya-nahi to family-pension-nahi.<br><br><b>Ref:</b> Rule 50(16); Rule 50; Rule 52,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Re_Employment Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-c19d8926,"RESOLVED — The missing-persons rule's sub-rule (2)(a): missing PENSIONER's family gets FP{{c1::at family-pension rates, as on death of a pensioner}}; start-date per the missing-persons rule ={{c2::LATER of (day-after-pension-paid) vs FIR date}}.",<b>Rule:</b> Old 'the missing-persons rule VERIFY' card replaced. Contrast the missing-persons rule's sub-rule: missing SERVANT uses LATEST of THREE dates.<br><br><b>Hinglish:</b> Pensioner-lapata — do-tithi-LATER.<br><br><b>Ref:</b> Rule 51(2); Rule 50(2); Rule 51(2)(b); Rule 51(2)(a); Rule 51(1)(b); Rule 51(1); Rule 51(b),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Missing_Person Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-16ecf8b9,RESOLVED — The missing-persons rule's sub-rule (7): retired-missing servant's gratuity emoluments reckoned{{c1::per the gratuity rule's sub-rule (6)}}.,<b>Rule:</b> One-line sub-rule: plugs the gratuity emolument definition (incl. 10-month-reduction + DA provisos) into the missing-persons gratuity. Old 'silent ' card replaced.<br><br><b>Hinglish:</b> Sewanivritt-lapata — paribhasha-the gratuity rule-se.<br><br><b>Ref:</b> Rule 51(7); Rule 45(6); Rule 51(4),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Missing_Person Bare_Text_Verified CCS_Pension::Rule_51 Priority::Medium,Cloze
CCS21-735113f5,The missing-persons rule's sub-rule (6): missing SERVANT's FP-pay + gratuity-emoluments are based on{{c1::last duty date}}(or{{c2::leave-expiry date if on leave}}) via family-pension-Expl-1 + the gratuity rule's sub-rule (6).,<b>Rule:</b> Freezes the pay reference at disappearance; pair with the missing-persons rule's sub-rule for retired-missing.<br><br><b>Hinglish:</b> Aakhri-duty-tithi-par-vetan-jamad.<br><br><b>Ref:</b> Rule 51(6); Rule 50; Rule 45(6); Rule 51(7),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Missing_Person Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-00e53f87,The missing-persons rule's sub-rule (5): missing-person claims need{{c1::FIR/DDR/GDE first}}+{{c2::Format-8 Indemnity Bond}}+{{c3::police 'untraced despite all efforts' report}}.,<b>Rule:</b> Triple paper-gate before HoO processes FP/gratuity. Format 8 VERIFIED as the missing-claim indemnity bond.<br><br><b>Hinglish:</b> FIR + muchalka-8 + na-mile-ki-report.<br><br><b>Ref:</b> Rule 51(5),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Format_8 Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-c5cc261d,"VERBATIM QUIRK — The family-pension rule's sub-rule (9)(h)(iii) cites 'clause (e)' for disabled children and its proviso cites 'clause (d)' for twins (actual clauses: eighth, and (g)). Exam handling?",<b>Rule:</b> Quote VERBATIM as printed; add one-line note ('cross-ref appears for /'). Same family as the family-pension-Expl '-for-' quirk. Never silently 'correct' Gazette text in answers.<br><br><b>Hinglish:</b> Chhapa-jaisa-bolo — sudhaar-note-me.<br><br><b>Ref:</b> Rule 50(9)(h)(iii); Rule 50(10); Rule 50(h); Rule 50(g); Rule 50(1); Rule 50(2),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Exam_Trap Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium,Basic
CCS21-8aee8299,CORRECTION — The missing-persons rule's sub-rule (4) is the{{c1::retirement-gratuity-as-if-died-after-retirement}}rule — NOT a form-mapping rule. Paper lives in{{c2::(servant track) + (pensioner track)}}.,"<b>Rule:</b> Old 'claim vehicle VERIFY' card replaced. Gratuity substance here; forms there.<br><br><b>Hinglish:</b> Updaan-niyam-yahan; kagaz-wahan.<br><br><b>Ref:</b> Rule 51(4); Rules 71, 79; Rule 71(6)(d); Rule 79(3)(iii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Correction Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-c513d782,RESOLVED — The missing-persons rule's sub-rule (8)(a): the 6-month bar delays{{c1::PAYMENT}}; arrears{{c2::ACCRUE from the /(2)/(3) date}}and are paid after bar-end (incl. in the gratuity-interest proviso).,<b>Rule:</b> 'Including the arrears... for the period from the date specified... up to commencement' — accrual-vs-payment VERIFIED. Old card replaced.<br><br><b>Hinglish:</b> Rok-bhugtaan-par; baqaaya-judta-rahe.<br><br><b>Ref:</b> Rule 51(8)(a); Rule 51(8); Rule 51(1),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Accrual Bare_Text_Verified CCS_Pension::Rule_51 Priority::Critical,Cloze
CCS21-5b2a3aee,"RESOLVED — The missing-persons rule's sub-rule (9): family ALSO gets{{c1::pay/leave-salary arrears + leave encashment + GPF}}per{{c2::death-in-service rules}}; GPF ={{c3::OWN money, no 7-year wait}}.",<b>Rule:</b> Third head beyond FP + gratuity. Old VERIFY card replaced.<br><br><b>Hinglish:</b> GPF-apna-paisa — saat-saal-nahi.<br><br><b>Ref:</b> Rule 51(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-3051a5c0,CORRECTION — The missing-persons rule's sub-rule (10) is the{{c1::FRAUD/EMBEZZLEMENT/CRIME exclusion}}(investigation/charged/convicted = the missing-persons rule OUT) — NOT the murder-freeze. The murder-freeze lives in{{c2::the family-pension rule's sub-rule (14)(c)-(f)}}.,<b>Rule:</b> Old 'murder-taint-read' card was WRONG and is replaced. Absconding-to-evade ≠ missing-through-no-fault.<br><br><b>Hinglish:</b> Ghotaala-bahar; hatya-rok-pachas-chaudah.<br><br><b>Ref:</b> Rule 51(10); Rule 50(14); Rule 51; Rule 50(14)(c); Rule 48,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Correction Bare_Text_Verified CCS_Pension::Rule_51 Priority::Critical,Cloze
CCS21-2ec66bf8,The missing-persons rule's sub-rule (8)(a) proviso + the missing-persons rule-(d): gratuity-delay interest runs beyond{{c1::6 months from CLAIM}}(the interest rule + fix responsibility); death-vs-retirement gratuity difference paid within{{c2::3 months of claim}}; its delay interest beyond{{c3::6 months from claim}}.,"<b>Rule:</b> Note: interest clock runs from CLAIM date, not the police-report date.<br><br><b>Hinglish:</b> Byaaj-ghadi-daave-se — report-se-nahi.<br><br><b>Ref:</b> Rule 51(8); Rule 51(8)(c); Rule 65",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Timeline Interest Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-b661a1b9,The missing-persons rule's sub-rule (10)(11): missing servant under FRAUD investigation — missing-persons applies? Payment to non-family nominee?,"<b>Rule:</b> (10) NO — fraud/embezzlement/crime under investigation, charged OR convicted = missing-persons fully excluded. (11) Payment ONLY to eligible FAMILY members — never outsiders.<br><br><b>Hinglish:</b> Ghotaala-jaanch-par-51-band; bhugtaan-sirf-parivar-ko.<br><br><b>Ref:</b> Rule 51(10), (11); Rule 51(10); Rule 11; Rule 51",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Exclusion Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Basic
CCS21-db9428c6,The missing-persons rule's sub-rule (8)(b): death gratuity unlocks{{c1::7 YEARS after disappearance}}or{{c2::conclusive proof of death}}— whichever is earlier.,<b>Rule:</b> 7-year gratuity wait vs 6-month pension wait (the missing-persons rule); interest clocks in the restored the missing-persons rule// card.<br><br><b>Hinglish:</b> Saat-saal-ya-pukhta-saboot.<br><br><b>Ref:</b> Rule 51(8)(b); Rule 51(8); Rule 51(8)(a); Rule 51(c); Rule 51(d),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_51 Timeline Bare_Text_Verified CCS_Pension::Rule_51 Priority::High,Cloze
CCS21-d214a8d4,"COMPUTE — emoluments ₹80,000: enhanced + normal family pension?","<b>A:</b> Enhanced <b>₹40,000</b> (50% × 10y / till age-67 cap) → then normal <b>₹24,000</b> (30%).<br><br><b>Rule:</b> the family-pension rule's sub-rule 30% uniform; the family-pension rule's sub-rule 50% enhanced window.<br><br><b>Ref:</b> Rule 50(2), (3); Rule 50(2); Rule 50(3)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Computation Family_Pension Priority::High,Basic
CCS21-2eba5ba6,"COMPUTE — emoluments ₹25,000: normal family pension?","<b>A:</b> 30% = ₹7,500 → <b>raised to ₹9,000 MINIMUM</b> (the family-pension rule's sub-rule ).<br><br><b>Trap:</b> Never answer below the floor.<br><br><b>Ref:</b> Rule 50(2), (5); Rule 50(5)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Computation Floor Exam_Trap Priority::High,Basic
CCS21-75234e18,The family-pension rule's sub-rule (1): FP gateways ={{c1::1yr continuous service}}/{{c2::&lt;1yr + pre-appointment MEDICAL-FIT}}/{{c3::post-retirement pensioner (incl compassionate allowance)}}. 'Continuous' EXCLUDES{{c4::suspension + pre-service}}.,<b>Rule:</b> Three doors + definitional fence; FP runs from day-after-death.<br><br><b>Hinglish:</b> Ek-saal-ya-fit-ya-pensioner; nilamban-naabalik-bahar.<br><br><b>Ref:</b> Rule 50(1); Rule 18,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Gateway Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-8ff33029,The family-pension rule's sub-rule (2)(a)(iii) provisos: post-retirement enhanced FP is{{c1::CAPPED at pension-authorised-on-retirement}}but{{c2::FLOORED at normal-FP rate}}. Pay ={{c3::emoluments higher}}; authorised-pension{{c4::INCLUDES commuted part + compulsory/compassionate awards}}.,<b>Rule:</b> Cap + floor + three Explanations — the enhanced-FP fine print.<br><br><b>Hinglish:</b> Chhat-pension; farsh-samanya; vetan-uchchtar.<br><br><b>Ref:</b> Rule 50(2); Rule 31; Rule 32,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Enhanced_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-c0466405,The family-pension rule's sub-rule (3)(b): additional FP runs from{{c1::1ST OF THE CALENDAR MONTH}}— born 20.08.1942 AND born 01.08.1942 both get 20% from{{c2::01.08.2022}}.,<b>Rule:</b> Illustration-verified: birth-date within the month is irrelevant.<br><br><b>Hinglish:</b> Mahine-ki-pehli — janmadin-bekaar.<br><br><b>Ref:</b> Rule 50(3)(b); Rule 50(3),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Additional_FP Bare_Text_Verified Exam_Trap CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-af32aceb,The family-pension rule's sub-rule (4): FP in whole rupees — fraction{{c1::ROUNDED UP to next rupee}}; proviso:{{c2::NEVER exceed the max}}(twin: the family-pension rule's sub-rule (7)(b) ignore-if-breach).,<b>Rule:</b> Round-up generosity stops at the ceiling — contrast CVP truncation (the time-computation rule's sub-rule 1981).<br><br><b>Hinglish:</b> Paisaa-upar — chhat-par-ruko.<br><br><b>Ref:</b> Rule 50(4); Rule 50(7)(b); Rule 5(3); Rule 50(3),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Rounding Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-75836a29,The family-pension rule's sub-rule (6) queue inclusions: widow(er){{c1::incl post-retiral + judicially-separated spouse}}; children{{c2::incl adopted/step/post-retirement-born}}; parents{{c3::incl ADOPTIVE}}; siblings{{c4::only if DEPENDENT + DISABLED}}.,<b>Rule:</b> The queue's fine print — who counts in each tier.<br><br><b>Hinglish:</b> Kataar-me-kaun-kaun.<br><br><b>Ref:</b> Rule 50(6),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Queue Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-25560beb,"The family-pension rule's sub-rule (7)(a): FP to{{c1::ONE member at a time}}(exceptions: the family-pension rule-proviso, the family-pension rule-(g), the family-pension rule, the family-pension rule-proviso, the family-pension rule); the family-pension rule: simultaneous shares{{c2::EQUAL + round-UP}}— breach-max fraction{{c3::IGNORED}}.","<b>Rule:</b> The simultaneity constitution: one-at-a-time, equal-when-many, ceiling-absolute.<br><br><b>Hinglish:</b> Ek-baar-ek; barabar-upar; chhat-atal.<br><br><b>Ref:</b> Rule 50(7); Rule 50(8)(b); Rule 50(8)(c); Rule 50(9)(g); Rule 50(9)(h)(iii); Rule 50(9)(k); Rule 50(7)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Sharing Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-109982dc,The family-pension rule's sub-rule (8)all 2 clauses: widow + eligible children from a{{c1::DEAD wife / DIVORCED wife}}→ children take{{c2::MOTHER's hypothetical share}}; cesser{{c3::NEVER lapses — cascades to widow/children equally}}(provisos: widow-with-children → HER children per (c)+(9)).,"<b>Rule:</b> dead-wife + divorced-wife complete the void-marriage picture already carded.<br><br><b>Hinglish:</b> Maa-ka-hissa-bacchon-ka — vyarth-nahi.<br><br><b>Ref:</b> Rule 50(8)(e), (f); Rule 50(8); Rule 50(e)-(f); Rule 50(e); Rule 50(f); Rule 50(g)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Widow_Shares Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-9c15e803,The family-pension rule's sub-rule (8)(h) -(j) JS ladder: JS spouse ALONE →{{c1::survivor}}; +minor/disabled-mind child →{{c2::survivor-IF-guardian → child AT 18 → BACK to spouse}}; +already-major eligible child →{{c3::CHILD FIRST → spouse after}}.,"<b>Rule:</b> Judicial separation never orphans the pension — three ordered tracks.<br><br><b>Hinglish:</b> Nyayik-algaav-teen-raaste.<br><br><b>Ref:</b> Rule 50(8)(h), (i), (j); Rule 50(8)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Judicial_Separation Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-c925e260,The family-pension rule's sub-rule (9)(a): son ={{c1::&lt;25 + unmarried + not-earning}}; daughter ={{c2::unmarried/WIDOWED/DIVORCED + not-earning (re-entry!)}}; disabled child ={{c3::ONLY not-earning (no age bar)}}; ALL{{c4::incl adopted/step/post-retirement-born}}.,<b>Rule:</b> Daughter re-enters on widowhood/divorce; disabled child's test is pure-income per.<br><br><b>Hinglish:</b> Beti-wapas; divyang-sirf-aaya.<br><br><b>Ref:</b> Rule 50(9)(a); Rule 50(9); Rule 50(c),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Children Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-b2eb8f27,The family-pension rule's sub-rule (9)(g): twins take{{c1::EQUAL shares}}; lapsed share{{c2::REVERTS to the co-twin}}; both-out →{{c3::next single/twins}}.,<b>Rule:</b> Reversion (not lapse) between twins — then the queue resumes.<br><br><b>Hinglish:</b> Judvaan-barabar; hissa-palat.<br><br><b>Ref:</b> Rule 50(9)(g); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Twins Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-0d8c87dc,The family-pension rule's sub-rule (9)(h)(iv) -(vi): mentally-disabled via{{c1::GUARDIAN (as-if-minor)}}; physically-disabled MAJOR draws{{c2::DIRECTLY}}; appointing authority{{c3::satisfies + RPwD/Board certificate}}; re-certify{{c4::permanent-ONCE / temporary-EVERY 5 YEARS}}.,<b>Rule:</b> Mind-vs-body routing + certification rhythm.<br><br><b>Hinglish:</b> Mann-sarparast; tann-khud; praman-paanch-saal.<br><br><b>Ref:</b> Rule 50(9)(h); Rule 50(9),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-c828f583,The family-pension rule's sub-rule (9)(h)(vii): mentally-retarded child's FP →{{c1::servant's/pensioner's NOMINEE}}(else{{c2::spouse's LATER nominee}}) +{{c3::Guardianship Certificate}}. QUIRK: the family-pension rule proviso cites{{c4::'(d)' but means (g)-twins}}.,"<b>Rule:</b> Nomination ladder for the mentally retarded; cross-ref quirk flagged, not fixed.<br><br><b>Hinglish:</b> Naamzadon-ki-kadi; sandarbh-chuk.<br><br><b>Ref:</b> Rule 50(9)(h); Rule 50(9); Rule 50(h)(iii)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-b1972626,"TRAP — disabled-child income test ={{c1::ENTITLED FP (30% rate!) + DR}}(the family-pension rule's sub-rule (9)(c) = Explanation (b)); normal-child test ={{c2::MINIMUM FP (Rs 9,000) + DR}}(the family-pension rule's sub-rule (9)(b)).","<b>Rule:</b> Disabled child gets the HIGHER benchmark — same figure tests entry and exit in opposite directions.<br><br><b>Hinglish:</b> Divyang-haqdaar; samanya-nyuntam.<br><br><b>Ref:</b> Rule 50(9)(b), (c); Rule 50(9)(c); Rule 50(9)(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Income_Test Bare_Text_Verified Exam_Trap CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-a839714c,The family-pension rule's sub-rule (12)(a): one FP is{{c1::NOT income for another FP's eligibility}}— but{{c2::family-pension caps still bind}}; the family-pension rule-(d): claimant{{c3::DECLARES other FP in Form 10}}; HoO{{c4::enforces the caps}}.,<b>Rule:</b> Non-counting is not non-capping — declare and cap.<br><br><b>Hinglish:</b> Gin-nahi-par-seema-haan.<br><br><b>Ref:</b> Rule 50(12); Rule 50(13); Rule 50(12)(c),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-36e698e6,"The family-pension rule's sub-rule (13) two-FP caps: enhanced INVOLVED (both-enhanced OR mixed!) →{{c1::Rs 1,25,000}}; both-NORMAL →{{c2::Rs 75,000}}. PIB:{{c3::50%/30% of Rs 2.5L top pay (7CPC, Feb-2021)}}.",<b>Rule:</b> Mixed enhanced+normal ALSO caps at 1.25L — the examined trap. Ladder figures PIB-confirmed.<br><br><b>Hinglish:</b> Badha-mila-swa-lakh; dono-samanya-pachattar.<br><br><b>Ref:</b> Rule 50(13); PIB 12.02.2021,CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-58dcab2d,The family-pension rule's sub-rule (14)all 2 clauses: child{{c1::DECLARES other-parent FP in Form 10}}; HoO{{c2::caps the total per (13)}}.,"<b>Rule:</b> Two-parent FP always passes through the (13) ceiling.<br><br><b>Hinglish:</b> Dono-maa-baap-ghoshit-seemit.<br><br><b>Ref:</b> Rule 50(14)(a), (b); Rule 50(14); Rule 50(a)-(b)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Dual_FP Bare_Text_Verified CCS_Pension::Rule_50 Priority::Medium,Cloze
CCS21-a9eb71e5,The family-pension rule's sub-rule (14)all 4 clauses provisos: ACQUITTED → FP{{c1::FROM ACQUITTAL}}(others discontinued); arrears-from-death ONLY if{{c2::NO other eligible existed}}; murder-freeze{{c3::extends POST-retirement (f)}}; suicide-abetment{{c4::INCLUDED (Explanation)}}.,<b>Rule:</b> Acquittal restarts (not repays) — arrears only fill a vacuum.<br><br><b>Hinglish:</b> Bari-par-chalu; baqaaya-khaali-par.<br><br><b>Ref:</b> Rule 50(14); Rule 50(c)-(f),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Murder_Freeze Bare_Text_Verified CCS_Pension::Rule_50 Priority::Critical,Cloze
CCS21-63fb78a7,"The family-pension rule's sub-rule (15)(c): disability intimation needs Medical Certificate from{{c1::RPwD-Act-2016 competent authority}}OR{{c2::Medical Board (MS/Principal/Director/Head-nominee Chair + 2, ≥1 specialist)}}.",<b>Rule:</b> RESOLVES the family-pension rule certification flag — same Board formula as the family-pension rule.<br><br><b>Hinglish:</b> Divyang-praman-do-raaste.<br><br><b>Ref:</b> Rule 50(15)(c); Rule 50(15); Rule 50(9)(a)(iii); Rule 50(9)(h)(v),CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Disability_Certificate Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-cb90ff23,The family-pension rule's sub-rule (15)all 3 clauses: HoO{{c1::verifies Form 4 + dated ACK + pastes in SERVICE BOOK}}(changes{{c2::under HoO signature}});{{c3::FRESH Form 4 with pension papers}}; post-retirement marriage/birth →{{c4::Form 5 + competent-authority CERTIFICATE}}.,"<b>Rule:</b> Form-4 lifecycle: entry → changes → pre-retirement refresh; Form-5 needs proof, not just words.<br><br><b>Hinglish:</b> Form-chaar-jeevan; paanch-par-praman.<br><br><b>Ref:</b> Rule 50(15)(d), (e), (f); Rule 50(15); Rule 50(d)-(f)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form_4 Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
CCS21-f3001b4e,"The family-pension rule's sub-rule (15)all 2 clauses: post-retirement changes ({{c1::birth/disability/divorce/daughter-widowhood}}) intimated with{{c2::docs (HoO ACKs)}}; Form 4 MUST list{{c3::JS spouse, ALL children (incl void/voidable), parents, disabled siblings}}.","<b>Rule:</b> Retirement doesn't freeze the family record — events keep it breathing.<br><br><b>Hinglish:</b> Parivar-lagatar; soochi-poori.<br><br><b>Ref:</b> Rule 50(15)(g), (h); Rule 50(15); Rule 50(g)-(h)",CCS_Pension_Rules_2021::05_Family_Pension_DR_Rules_50_to_52,CCS_Pension Rule_50 Form_4 Bare_Text_Verified CCS_Pension::Rule_50 Priority::High,Cloze
